Iter.  R0.in(2)       R0.out(3)      R1.in(4)       R1.out(5)      R2.in(6)       R2.out(7)      R3.in(8)       R3.out(9)      R4.in(10)      R4.out(11)     R5.in(12)      R5.out(13)     R6.in(14)      R6.out(15)     R7.in(16)      R7.out(17)     R8.in(18)      R8.out(19)     R9.in(20)      R9.out(21)     R10.in(22)     R10.out(23)    R11.in(24)     R11.out(25)    R12.in(26)     R12.out(27)    R13.in(28)     R13.out(29)    R14.in(30)     R14.out(31)    R15.in(32)     R15.out(33)    R16.in(34)     R16.out(35)    
137    1.452631e-05   1.463797e-05   1.875945e-05   1.905224e-05   1.766970e-05   1.768791e-05   1.973297e-05   2.085746e-05   1.826100e-05   1.829059e-05   6.956126e-06   1.829920e-05   4.892115e-09   4.256491e-09   1.038476e-05   1.297266e-05   1.735404e-05   2.289813e-05   8.065056e-06   8.522599e-06   1.768197e-05   1.764722e-05   8.581714e-09   6.481858e-09   4.898029e-06   4.113795e-06   5.020779e-06   5.679488e-06   5.405926e-06   5.051869e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
138    1.461210e-05   1.472599e-05   1.882620e-05   1.911565e-05   1.777282e-05   1.779254e-05   1.980238e-05   2.092019e-05   1.834734e-05   1.837686e-05   7.028767e-06   1.837967e-05   4.922826e-09   4.281721e-09   1.048304e-05   1.305520e-05   1.743488e-05   2.296205e-05   8.116354e-06   8.631338e-06   1.778656e-05   1.775061e-05   8.636161e-09   6.518499e-09   4.926739e-06   4.138585e-06   5.051869e-06   5.715085e-06   5.438480e-06   5.081970e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
139    1.469650e-05   1.481241e-05   1.889811e-05   1.918467e-05   1.787286e-05   1.789391e-05   1.987318e-05   2.098504e-05   1.843434e-05   1.846380e-05   7.099076e-06   1.845869e-05   4.950654e-09   4.304463e-09   1.057860e-05   1.313633e-05   1.751427e-05   2.302599e-05   8.166414e-06   8.735631e-06   1.788790e-05   1.785074e-05   8.687749e-09   6.553085e-09   4.954551e-06   4.162550e-06   5.081970e-06   5.749542e-06   5.470113e-06   5.111209e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
140    1.477891e-05   1.489670e-05   1.897076e-05   1.925483e-05   1.797042e-05   1.799267e-05   1.994341e-05   2.104996e-05   1.852039e-05   1.854984e-05   7.166675e-06   1.853568e-05   4.976921e-09   4.325883e-09   1.067072e-05   1.321521e-05   1.759160e-05   2.308918e-05   8.214987e-06   8.835365e-06   1.798663e-05   1.794830e-05   8.737538e-09   6.586424e-09   4.981650e-06   4.185862e-06   5.111209e-06   5.783003e-06   5.500912e-06   5.139680e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
141    1.485927e-05   1.497882e-05   1.904274e-05   1.932465e-05   1.806573e-05   1.808910e-05   2.001238e-05   2.111418e-05   1.860498e-05   1.863444e-05   7.231588e-06   1.861048e-05   5.002242e-09   4.346518e-09   1.075929e-05   1.329160e-05   1.766668e-05   2.315126e-05   8.262093e-06   8.930713e-06   1.808302e-05   1.804356e-05   8.785939e-09   6.618826e-09   5.008109e-06   4.208594e-06   5.139680e-06   5.815575e-06   5.530935e-06   5.167440e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
142    1.493756e-05   1.505879e-05   1.911353e-05   1.939355e-05   1.815891e-05   1.818333e-05   2.007984e-05   2.117736e-05   1.868793e-05   1.871744e-05   7.293952e-06   1.868307e-05   5.026851e-09   4.366572e-09   1.084442e-05   1.336550e-05   1.773950e-05   2.321211e-05   8.307804e-06   9.021908e-06   1.817722e-05   1.813666e-05   8.833125e-09   6.650421e-09   5.033966e-06   4.230783e-06   5.167440e-06   5.847326e-06   5.560219e-06   5.194525e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
143    1.501385e-05   1.513668e-05   1.918292e-05   1.946129e-05   1.825004e-05   1.827544e-05   2.014570e-05   2.123936e-05   1.876920e-05   1.879877e-05   7.353914e-06   1.875348e-05   5.050846e-09   4.386129e-09   1.092627e-05   1.343699e-05   1.781011e-05   2.327167e-05   8.352190e-06   9.109186e-06   1.826931e-05   1.822769e-05   8.879184e-09   6.681273e-09   5.059245e-06   4.252457e-06   5.194525e-06   5.878296e-06   5.588794e-06   5.220962e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
144    1.508818e-05   1.521254e-05   1.925083e-05   1.952777e-05   1.833917e-05   1.836551e-05   2.020994e-05   2.130011e-05   1.884876e-05   1.887842e-05   7.411607e-06   1.882176e-05   5.074277e-09   4.405231e-09   1.100500e-05   1.350614e-05   1.787854e-05   2.332988e-05   8.395303e-06   9.192765e-06   1.835934e-05   1.831670e-05   8.924171e-09   6.711421e-09   5.083963e-06   4.273633e-06   5.220962e-06   5.908517e-06   5.616684e-06   5.246772e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
145    1.516062e-05   1.528644e-05   1.931725e-05   1.959293e-05   1.842635e-05   1.845358e-05   2.027256e-05   2.135958e-05   1.892662e-05   1.895638e-05   7.467150e-06   1.888793e-05   5.097174e-09   4.423904e-09   1.108077e-05   1.357304e-05   1.794484e-05   2.338671e-05   8.437192e-06   9.272850e-06   1.844738e-05   1.840375e-05   8.968126e-09   6.740894e-09   5.108135e-06   4.294327e-06   5.246772e-06   5.938013e-06   5.643910e-06   5.271976e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
146    1.523121e-05   1.535843e-05   1.938217e-05   1.965674e-05   1.851163e-05   1.853970e-05   2.033356e-05   2.141772e-05   1.900279e-05   1.903266e-05   7.520655e-06   1.895205e-05   5.119558e-09   4.442166e-09   1.115373e-05   1.363777e-05   1.800907e-05   2.344216e-05   8.477899e-06   9.349636e-06   1.853348e-05   1.848889e-05   9.011083e-09   6.769714e-09   5.131773e-06   4.314552e-06   5.271976e-06   5.966809e-06   5.670491e-06   5.296589e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
147    1.530002e-05   1.542857e-05   1.944556e-05   1.971918e-05   1.859504e-05   1.862391e-05   2.039295e-05   2.147451e-05   1.907730e-05   1.910728e-05   7.572226e-06   1.901417e-05   5.141446e-09   4.460030e-09   1.122401e-05   1.370042e-05   1.807128e-05   2.349621e-05   8.517466e-06   9.423305e-06   1.861766e-05   1.857216e-05   9.053069e-09   6.797900e-09   5.154889e-06   4.334319e-06   5.296589e-06   5.994924e-06   5.696444e-06   5.320627e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
148    1.536707e-05   1.549691e-05   1.950746e-05   1.978022e-05   1.867662e-05   1.870626e-05   2.045076e-05   2.152996e-05   1.915014e-05   1.918025e-05   7.621959e-06   1.907434e-05   5.162853e-09   4.477509e-09   1.129175e-05   1.376106e-05   1.813153e-05   2.354886e-05   8.555929e-06   9.494025e-06   1.869998e-05   1.865359e-05   9.094109e-09   6.825469e-09   5.177493e-06   4.353640e-06   5.320627e-06   6.022374e-06   5.721783e-06   5.344104e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
149    1.543243e-05   1.556350e-05   1.956785e-05   1.983988e-05   1.875640e-05   1.878677e-05   2.050701e-05   2.158405e-05   1.922135e-05   1.925159e-05   7.669945e-06   1.913262e-05   5.183791e-09   4.494612e-09   1.135706e-05   1.381976e-05   1.818989e-05   2.360014e-05   8.593326e-06   9.561956e-06   1.878046e-05   1.873321e-05   9.134224e-09   6.852434e-09   5.199595e-06   4.372524e-06   5.344104e-06   6.049177e-06   5.746524e-06   5.367031e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
150    1.549613e-05   1.562838e-05   1.962676e-05   1.989814e-05   1.883440e-05   1.886548e-05   2.056172e-05   2.163680e-05   1.929094e-05   1.932131e-05   7.716266e-06   1.918907e-05   5.204270e-09   4.511348e-09   1.142006e-05   1.387661e-05   1.824641e-05   2.365006e-05   8.629690e-06   9.627244e-06   1.885914e-05   1.881106e-05   9.173434e-09   6.878809e-09   5.221204e-06   4.390979e-06   5.367031e-06   6.075347e-06   5.770679e-06   5.389420e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
151    1.555822e-05   1.569160e-05   1.968421e-05   1.995503e-05   1.891067e-05   1.894241e-05   2.061493e-05   2.168823e-05   1.935893e-05   1.938943e-05   7.761001e-06   1.924373e-05   5.224301e-09   4.527725e-09   1.148086e-05   1.393167e-05   1.830114e-05   2.369863e-05   8.665053e-06   9.690027e-06   1.893605e-05   1.888717e-05   9.211757e-09   6.904604e-09   5.242327e-06   4.409014e-06   5.389420e-06   6.100898e-06   5.794261e-06   5.411284e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
152    1.561873e-05   1.575319e-05   1.974022e-05   2.001054e-05   1.898522e-05   1.901761e-05   2.066667e-05   2.173834e-05   1.942535e-05   1.945598e-05   7.804221e-06   1.929668e-05   5.243893e-09   4.543749e-09   1.153956e-05   1.398501e-05   1.835416e-05   2.374588e-05   8.699446e-06   9.750432e-06   1.901123e-05   1.896157e-05   9.249210e-09   6.929832e-09   5.262974e-06   4.426635e-06   5.411284e-06   6.125843e-06   5.817282e-06   5.432632e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
153    1.567770e-05   1.581321e-05   1.979482e-05   2.006471e-05   1.905809e-05   1.909110e-05   2.071698e-05   2.178716e-05   1.949021e-05   1.952098e-05   7.845994e-06   1.934796e-05   5.263052e-09   4.559427e-09   1.159625e-05   1.403670e-05   1.840551e-05   2.379184e-05   8.732899e-06   9.808576e-06   1.908469e-05   1.903428e-05   9.285809e-09   6.954501e-09   5.283152e-06   4.443852e-06   5.432632e-06   6.150195e-06   5.839753e-06   5.453475e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
154    1.573518e-05   1.587168e-05   1.984802e-05   2.011754e-05   1.912929e-05   1.916291e-05   2.076589e-05   2.183470e-05   1.955355e-05   1.958445e-05   7.886384e-06   1.939763e-05   5.281788e-09   4.574764e-09   1.165102e-05   1.408678e-05   1.845526e-05   2.383654e-05   8.765439e-06   9.864571e-06   1.915647e-05   1.910534e-05   9.321569e-09   6.978621e-09   5.302869e-06   4.460671e-06   5.453475e-06   6.173966e-06   5.861686e-06   5.473823e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
155    1.579119e-05   1.592865e-05   1.989986e-05   2.016906e-05   1.919887e-05   1.923306e-05   2.081343e-05   2.188100e-05   1.961538e-05   1.964642e-05   7.925447e-06   1.944574e-05   5.300107e-09   4.589767e-09   1.170395e-05   1.413533e-05   1.850344e-05   2.387999e-05   8.797093e-06   9.918519e-06   1.922660e-05   1.917476e-05   9.356506e-09   7.002202e-09   5.322133e-06   4.477099e-06   5.473823e-06   6.197168e-06   5.883091e-06   5.493685e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
156    1.584577e-05   1.598415e-05   1.995036e-05   2.021929e-05   1.926684e-05   1.930158e-05   2.085965e-05   2.192608e-05   1.967574e-05   1.970691e-05   7.963241e-06   1.949235e-05   5.318016e-09   4.604441e-09   1.175512e-05   1.418239e-05   1.855013e-05   2.392224e-05   8.827886e-06   9.970515e-06   1.929510e-05   1.924258e-05   9.390633e-09   7.025253e-09   5.340950e-06   4.493142e-06   5.493685e-06   6.219812e-06   5.903979e-06   5.513071e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
157    1.589896e-05   1.603822e-05   1.999956e-05   2.026825e-05   1.933323e-05   1.936850e-05   2.090457e-05   2.196996e-05   1.973464e-05   1.976594e-05   7.999815e-06   1.953749e-05   5.335523e-09   4.618791e-09   1.180461e-05   1.422803e-05   1.859536e-05   2.396330e-05   8.857842e-06   1.002065e-05   1.936200e-05   1.930883e-05   9.423966e-09   7.047782e-09   5.359330e-06   4.508809e-06   5.513071e-06   6.241909e-06   5.924360e-06   5.531990e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
158    1.595079e-05   1.609089e-05   2.004747e-05   2.031597e-05   1.939806e-05   1.943386e-05   2.094823e-05   2.201266e-05   1.979212e-05   1.982355e-05   8.035217e-06   1.958123e-05   5.352633e-09   4.632822e-09   1.185247e-05   1.427228e-05   1.863919e-05   2.400322e-05   8.886985e-06   1.006901e-05   1.942733e-05   1.937352e-05   9.456517e-09   7.069798e-09   5.377278e-06   4.524105e-06   5.531990e-06   6.263470e-06   5.944245e-06   5.550451e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
159    1.600128e-05   1.614220e-05   2.009413e-05   2.036246e-05   1.946137e-05   1.949766e-05   2.099066e-05   2.205422e-05   1.984820e-05   1.987975e-05   8.069495e-06   1.962360e-05   5.369353e-09   4.646539e-09   1.189878e-05   1.431519e-05   1.868166e-05   2.404201e-05   8.915337e-06   1.011566e-05   1.949112e-05   1.943669e-05   9.488301e-09   7.091309e-09   5.394802e-06   4.539037e-06   5.550451e-06   6.284506e-06   5.963644e-06   5.568463e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
160    1.605048e-05   1.619218e-05   2.013957e-05   2.040776e-05   1.952318e-05   1.955995e-05   2.103190e-05   2.209466e-05   1.990290e-05   1.993458e-05   8.102689e-06   1.966466e-05   5.385691e-09   4.659948e-09   1.194359e-05   1.435681e-05   1.872282e-05   2.407970e-05   8.942919e-06   1.016069e-05   1.955339e-05   1.949837e-05   9.519332e-09   7.112324e-09   5.411910e-06   4.553612e-06   5.568463e-06   6.305027e-06   5.982565e-06   5.586035e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
161    1.609841e-05   1.624085e-05   2.018381e-05   2.045189e-05   1.958352e-05   1.962075e-05   2.107197e-05   2.213400e-05   1.995625e-05   1.998805e-05   8.134841e-06   1.970444e-05   5.401651e-09   4.673052e-09   1.198696e-05   1.439719e-05   1.876270e-05   2.411633e-05   8.969752e-06   1.020416e-05   1.961417e-05   1.955857e-05   9.549623e-09   7.132852e-09   5.428610e-06   4.567836e-06   5.586035e-06   6.325043e-06   6.001019e-06   5.603176e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
162    1.614510e-05   1.628826e-05   2.022687e-05   2.049487e-05   1.964241e-05   1.968009e-05   2.111091e-05   2.217228e-05   2.000828e-05   2.004020e-05   8.165989e-06   1.974298e-05   5.417242e-09   4.685858e-09   1.202895e-05   1.443636e-05   1.880136e-05   2.415191e-05   8.995857e-06   1.024614e-05   1.967348e-05   1.961733e-05   9.579188e-09   7.152901e-09   5.444908e-06   4.581716e-06   5.603176e-06   6.344565e-06   6.019016e-06   5.619894e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
163    1.619059e-05   1.633443e-05   2.026880e-05   2.053672e-05   1.969988e-05   1.973799e-05   2.114876e-05   2.220951e-05   2.005902e-05   2.009106e-05   8.196169e-06   1.978033e-05   5.432468e-09   4.698370e-09   1.206961e-05   1.447436e-05   1.883882e-05   2.418649e-05   9.021253e-06   1.028669e-05   1.973136e-05   1.967466e-05   9.608039e-09   7.172478e-09   5.460812e-06   4.595258e-06   5.619894e-06   6.363602e-06   6.036564e-06   5.636198e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
164    1.623489e-05   1.637939e-05   2.030960e-05   2.057748e-05   1.975595e-05   1.979448e-05   2.118553e-05   2.224572e-05   2.010848e-05   2.014063e-05   8.225415e-06   1.981653e-05   5.447337e-09   4.710592e-09   1.210898e-05   1.451123e-05   1.887514e-05   2.422008e-05   9.045959e-06   1.032586e-05   1.978783e-05   1.973061e-05   9.636191e-09   7.191594e-09   5.476329e-06   4.608469e-06   5.636198e-06   6.382165e-06   6.053673e-06   5.652096e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
165    1.627803e-05   1.642317e-05   2.034932e-05   2.061716e-05   1.981065e-05   1.984958e-05   2.122126e-05   2.228093e-05   2.015670e-05   2.018896e-05   8.253759e-06   1.985160e-05   5.461855e-09   4.722531e-09   1.214711e-05   1.454701e-05   1.891034e-05   2.425271e-05   9.069992e-06   1.036372e-05   1.984292e-05   1.978519e-05   9.663657e-09   7.210255e-09   5.491466e-06   4.621355e-06   5.652096e-06   6.400264e-06   6.070352e-06   5.667596e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
166    1.632005e-05   1.646579e-05   2.038797e-05   2.065579e-05   1.986401e-05   1.990333e-05   2.125597e-05   2.231518e-05   2.020369e-05   2.023607e-05   8.281234e-06   1.988560e-05   5.476027e-09   4.734190e-09   1.218404e-05   1.458173e-05   1.894446e-05   2.428440e-05   9.093370e-06   1.040031e-05   1.989665e-05   1.983843e-05   9.690449e-09   7.228470e-09   5.506231e-06   4.633923e-06   5.667596e-06   6.417907e-06   6.086610e-06   5.682708e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
167    1.636097e-05   1.650730e-05   2.042558e-05   2.069340e-05   1.991605e-05   1.995575e-05   2.128970e-05   2.234848e-05   2.024950e-05   2.028198e-05   8.307868e-06   1.991855e-05   5.489861e-09   4.745575e-09   1.221982e-05   1.461542e-05   1.897754e-05   2.431519e-05   9.116112e-06   1.043568e-05   1.994905e-05   1.989035e-05   9.716581e-09   7.246247e-09   5.520632e-06   4.646178e-06   5.682708e-06   6.435105e-06   6.102456e-06   5.697438e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
168    1.640082e-05   1.654770e-05   2.046217e-05   2.073000e-05   1.996680e-05   2.000687e-05   2.132248e-05   2.238085e-05   2.029413e-05   2.032671e-05   8.333689e-06   1.995048e-05   5.503362e-09   4.756690e-09   1.225449e-05   1.464811e-05   1.900961e-05   2.434509e-05   9.138232e-06   1.046987e-05   2.000015e-05   1.994099e-05   9.742066e-09   7.263594e-09   5.534674e-06   4.658128e-06   5.697438e-06   6.451867e-06   6.117899e-06   5.711795e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
169    1.643961e-05   1.658703e-05   2.049778e-05   2.076562e-05   2.001629e-05   2.005670e-05   2.135431e-05   2.241233e-05   2.033761e-05   2.037030e-05   8.358725e-06   1.998143e-05   5.516537e-09   4.767541e-09   1.228809e-05   1.467985e-05   1.904070e-05   2.437414e-05   9.159748e-06   1.050294e-05   2.004997e-05   1.999036e-05   9.766916e-09   7.280520e-09   5.548366e-06   4.669777e-06   5.711795e-06   6.468202e-06   6.132947e-06   5.725786e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
170    1.647739e-05   1.662532e-05   2.053242e-05   2.080028e-05   2.006453e-05   2.010529e-05   2.138524e-05   2.244293e-05   2.037998e-05   2.041277e-05   8.383002e-06   2.001143e-05   5.529392e-09   4.778132e-09   1.232064e-05   1.471064e-05   1.907084e-05   2.440234e-05   9.180674e-06   1.053492e-05   2.009854e-05   2.003850e-05   9.791145e-09   7.297033e-09   5.561714e-06   4.681133e-06   5.725786e-06   6.484120e-06   6.147610e-06   5.739420e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
171    1.651416e-05   1.666258e-05   2.056611e-05   2.083401e-05   2.011156e-05   2.015265e-05   2.141529e-05   2.247268e-05   2.042125e-05   2.045414e-05   8.406544e-06   2.004050e-05   5.541934e-09   4.788469e-09   1.235219e-05   1.474053e-05   1.910006e-05   2.442974e-05   9.201027e-06   1.056586e-05   2.014588e-05   2.008542e-05   9.814765e-09   7.313140e-09   5.574725e-06   4.692202e-06   5.739420e-06   6.499629e-06   6.161894e-06   5.752705e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
172    1.654995e-05   1.669885e-05   2.059889e-05   2.086683e-05   2.015740e-05   2.019880e-05   2.144448e-05   2.250159e-05   2.046145e-05   2.049443e-05   8.429374e-06   2.006869e-05   5.554167e-09   4.798554e-09   1.238277e-05   1.476954e-05   1.912839e-05   2.445634e-05   9.220822e-06   1.059579e-05   2.019202e-05   2.013115e-05   9.837788e-09   7.328850e-09   5.587407e-06   4.702989e-06   5.752705e-06   6.514738e-06   6.175810e-06   5.765647e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
173    1.658479e-05   1.673414e-05   2.063077e-05   2.089875e-05   2.020207e-05   2.024378e-05   2.147283e-05   2.252970e-05   2.050060e-05   2.053367e-05   8.451516e-06   2.009601e-05   5.566098e-09   4.808395e-09   1.241241e-05   1.479770e-05   1.915586e-05   2.448217e-05   9.240072e-06   1.062474e-05   2.023699e-05   2.017573e-05   9.860228e-09   7.344171e-09   5.599766e-06   4.713500e-06   5.765647e-06   6.529456e-06   6.189364e-06   5.778254e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
174    1.661871e-05   1.676849e-05   2.066178e-05   2.092981e-05   2.024560e-05   2.028761e-05   2.150037e-05   2.255701e-05   2.053872e-05   2.057188e-05   8.472991e-06   2.012249e-05   5.577734e-09   4.817995e-09   1.244114e-05   1.482502e-05   1.918249e-05   2.450725e-05   9.258791e-06   1.065276e-05   2.028080e-05   2.021916e-05   9.882095e-09   7.359110e-09   5.611809e-06   4.723742e-06   5.778254e-06   6.543792e-06   6.202565e-06   5.790535e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
175    1.665171e-05   1.680191e-05   2.069193e-05   2.096002e-05   2.028802e-05   2.033032e-05   2.152712e-05   2.258355e-05   2.057584e-05   2.060909e-05   8.493820e-06   2.014816e-05   5.589079e-09   4.827359e-09   1.246899e-05   1.485155e-05   1.920831e-05   2.453161e-05   9.276995e-06   1.067987e-05   2.032349e-05   2.026148e-05   9.903404e-09   7.373675e-09   5.623543e-06   4.733719e-06   5.790535e-06   6.557755e-06   6.215421e-06   5.802495e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
176    1.668383e-05   1.683443e-05   2.072125e-05   2.098940e-05   2.032934e-05   2.037192e-05   2.155311e-05   2.260935e-05   2.061199e-05   2.064532e-05   8.514024e-06   2.017305e-05   5.600141e-09   4.836492e-09   1.249599e-05   1.487729e-05   1.923335e-05   2.455525e-05   9.294695e-06   1.070612e-05   2.036508e-05   2.030271e-05   9.924165e-09   7.387874e-09   5.634974e-06   4.743439e-06   5.802495e-06   6.571352e-06   6.227940e-06   5.814143e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
177    1.671508e-05   1.686607e-05   2.074976e-05   2.101798e-05   2.036959e-05   2.041244e-05   2.157834e-05   2.263441e-05   2.064717e-05   2.068059e-05   8.533621e-06   2.019717e-05   5.610925e-09   4.845398e-09   1.252217e-05   1.490228e-05   1.925763e-05   2.457821e-05   9.311905e-06   1.073151e-05   2.040559e-05   2.034287e-05   9.944390e-09   7.401714e-09   5.646109e-06   4.752906e-06   5.814143e-06   6.584592e-06   6.240129e-06   5.825485e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
178    1.674549e-05   1.689684e-05   2.077749e-05   2.104577e-05   2.040880e-05   2.045191e-05   2.160285e-05   2.265877e-05   2.068142e-05   2.071492e-05   8.552632e-06   2.022056e-05   5.621437e-09   4.854082e-09   1.254754e-05   1.492654e-05   1.928117e-05   2.460050e-05   9.328639e-06   1.075610e-05   2.044504e-05   2.038199e-05   9.964091e-09   7.415204e-09   5.656955e-06   4.762127e-06   5.825485e-06   6.597484e-06   6.251997e-06   5.836528e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
179    1.677508e-05   1.692678e-05   2.080444e-05   2.107279e-05   2.044698e-05   2.049035e-05   2.162665e-05   2.268243e-05   2.071476e-05   2.074834e-05   8.571073e-06   2.024322e-05   5.631682e-09   4.862549e-09   1.257215e-05   1.495008e-05   1.930399e-05   2.462214e-05   9.344907e-06   1.077990e-05   2.048347e-05   2.042009e-05   9.983280e-09   7.428350e-09   5.667518e-06   4.771106e-06   5.836528e-06   6.610035e-06   6.263549e-06   5.847280e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
180    1.680387e-05   1.695591e-05   2.083064e-05   2.109906e-05   2.048417e-05   2.052778e-05   2.164977e-05   2.270542e-05   2.074721e-05   2.078086e-05   8.588961e-06   2.026520e-05   5.641666e-09   4.870803e-09   1.259600e-05   1.497293e-05   1.932612e-05   2.464314e-05   9.360723e-06   1.080294e-05   2.052089e-05   2.045720e-05   1.000197e-08   7.441160e-09   5.677804e-06   4.779849e-06   5.847280e-06   6.622252e-06   6.274795e-06   5.857746e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
181    1.683187e-05   1.698423e-05   2.085611e-05   2.112460e-05   2.052038e-05   2.056423e-05   2.167221e-05   2.272775e-05   2.077878e-05   2.081251e-05   8.606315e-06   2.028650e-05   5.651394e-09   4.878848e-09   1.261914e-05   1.499510e-05   1.934758e-05   2.466353e-05   9.376097e-06   1.082524e-05   2.055732e-05   2.049332e-05   1.002017e-08   7.453641e-09   5.687820e-06   4.788362e-06   5.857746e-06   6.634145e-06   6.285740e-06   5.867934e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
182    1.685911e-05   1.701178e-05   2.088087e-05   2.114944e-05   2.055563e-05   2.059971e-05   2.169401e-05   2.274944e-05   2.080951e-05   2.084331e-05   8.623150e-06   2.030715e-05   5.660873e-09   4.886689e-09   1.264156e-05   1.501663e-05   1.936839e-05   2.468332e-05   9.391043e-06   1.084684e-05   2.059279e-05   2.052850e-05   1.003789e-08   7.465800e-09   5.697571e-06   4.796649e-06   5.867934e-06   6.645720e-06   6.296393e-06   5.877851e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
183    1.688560e-05   1.703858e-05   2.090493e-05   2.117358e-05   2.058995e-05   2.063425e-05   2.171517e-05   2.277052e-05   2.083941e-05   2.087327e-05   8.639482e-06   2.032717e-05   5.670108e-09   4.894331e-09   1.266331e-05   1.503752e-05   1.938856e-05   2.470254e-05   9.405570e-06   1.086775e-05   2.062732e-05   2.056275e-05   1.005514e-08   7.477645e-09   5.707065e-06   4.804717e-06   5.877851e-06   6.656985e-06   6.306759e-06   5.887501e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
184    1.691137e-05   1.706463e-05   2.092832e-05   2.119704e-05   2.062336e-05   2.066788e-05   2.173572e-05   2.279099e-05   2.086849e-05   2.090243e-05   8.655325e-06   2.034658e-05   5.679104e-09   4.901777e-09   1.268440e-05   1.505780e-05   1.940812e-05   2.472118e-05   9.419690e-06   1.088800e-05   2.066094e-05   2.059608e-05   1.007193e-08   7.489182e-09   5.716306e-06   4.812569e-06   5.887501e-06   6.667948e-06   6.316847e-06   5.896893e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
185    1.693643e-05   1.708997e-05   2.095105e-05   2.121985e-05   2.065588e-05   2.070061e-05   2.175568e-05   2.281087e-05   2.089679e-05   2.093079e-05   8.670695e-06   2.036539e-05   5.687866e-09   4.909032e-09   1.270485e-05   1.507748e-05   1.942709e-05   2.473928e-05   9.433414e-06   1.090761e-05   2.069365e-05   2.062853e-05   1.008828e-08   7.500418e-09   5.725301e-06   4.820212e-06   5.896893e-06   6.678615e-06   6.326661e-06   5.906031e-06   0.000000e+00   0.000000e+00   0.000000e+00   3.710124e-39   
