Iter.  R0.in(2)       R0.out(3)      R1.in(4)       R1.out(5)      R2.in(6)       R2.out(7)      R3.in(8)       R3.out(9)      R4.in(10)      R4.out(11)     R5.in(12)      R5.out(13)     R6.in(14)      R6.out(15)     R7.in(16)      R7.out(17)     R8.in(18)      R8.out(19)     R9.in(20)      R9.out(21)     R10.in(22)     R10.out(23)    R11.in(24)     R11.out(25)    R12.in(26)     R12.out(27)    R13.in(28)     R13.out(29)    R14.in(30)     R14.out(31)    R15.in(32)     R15.out(33)    R16.in(34)     R16.out(35)    
95     4.405594e-02   4.700272e-02   3.802278e-02   3.817392e-02   5.189471e-02   5.185957e-02   3.087965e-02   3.018760e-02   4.579355e-02   4.610936e-02   3.615508e-02   3.391404e-02   3.035143e-05   3.035144e-05   4.069817e-02   4.097850e-02   3.516758e-02   2.194949e-02   3.416666e-02   4.063024e-02   5.184217e-02   5.136210e-02   3.891570e-05   3.891789e-05   1.430003e-02   1.721498e-02   2.440707e-02   3.049509e-02   2.087225e-02   2.375363e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
96     4.252076e-02   4.534006e-02   3.614436e-02   3.636030e-02   5.033669e-02   5.030362e-02   2.903661e-02   2.810913e-02   4.412326e-02   4.445898e-02   3.530501e-02   3.117339e-02   2.955727e-05   2.955727e-05   3.944930e-02   3.906628e-02   3.257393e-02   2.012663e-02   3.309377e-02   3.954644e-02   5.028674e-02   4.981710e-02   3.786590e-05   3.786805e-05   1.386828e-02   1.673417e-02   2.375363e-02   2.983034e-02   2.024633e-02   2.309535e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
97     4.094665e-02   4.364398e-02   3.421879e-02   3.451904e-02   4.877113e-02   4.874018e-02   2.721577e-02   2.604261e-02   4.243637e-02   4.279286e-02   3.444139e-02   2.858219e-02   2.875994e-05   2.875995e-05   3.818537e-02   3.704592e-02   3.008403e-02   1.838673e-02   3.198790e-02   3.843824e-02   4.872383e-02   4.826504e-02   3.681249e-05   3.681460e-05   1.343437e-02   1.625179e-02   2.309535e-02   2.916122e-02   1.961493e-02   2.243210e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
98     3.933250e-02   4.191436e-02   3.228925e-02   3.267069e-02   4.719680e-02   4.716806e-02   2.542437e-02   2.402511e-02   4.074128e-02   4.111784e-02   3.356389e-02   2.627306e-02   2.795987e-05   2.795987e-05   3.691128e-02   3.489603e-02   2.780315e-02   1.674587e-02   3.084460e-02   3.730281e-02   4.715223e-02   4.670476e-02   3.575562e-05   3.575770e-05   1.299800e-02   1.576761e-02   2.243210e-02   2.848752e-02   1.897784e-02   2.176371e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
99     3.767254e-02   4.014701e-02   3.037788e-02   3.083613e-02   4.561412e-02   4.558763e-02   2.366839e-02   2.206180e-02   3.904734e-02   3.944338e-02   3.267106e-02   2.429072e-02   2.715717e-05   2.715718e-05   3.562648e-02   3.258669e-02   2.576279e-02   1.521395e-02   2.965547e-02   3.613430e-02   4.557233e-02   4.513646e-02   3.469488e-05   3.469693e-05   1.255920e-02   1.528171e-02   2.176371e-02   2.780902e-02   1.833461e-02   2.108975e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
100    3.595709e-02   3.833520e-02   2.848681e-02   2.902286e-02   4.402510e-02   4.400087e-02   2.194773e-02   2.015405e-02   3.735889e-02   3.777416e-02   3.176002e-02   2.260943e-02   2.635154e-05   2.635155e-05   3.432522e-02   3.008557e-02   2.393602e-02   1.379373e-02   2.841016e-02   3.492599e-02   4.398611e-02   4.356204e-02   3.363035e-05   3.363237e-05   1.211843e-02   1.479455e-02   2.108975e-02   2.712523e-02   1.768481e-02   2.040978e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
101    3.417618e-02   3.647275e-02   2.661555e-02   2.723433e-02   4.243217e-02   4.241022e-02   2.025716e-02   1.830372e-02   3.567873e-02   3.611316e-02   3.082730e-02   2.117618e-02   2.554303e-05   2.554303e-05   3.300009e-02   2.737359e-02   2.227587e-02   1.248401e-02   2.710169e-02   3.367479e-02   4.239599e-02   4.198391e-02   3.256294e-05   3.256493e-05   1.167630e-02   1.430674e-02   2.040978e-02   2.643563e-02   1.702822e-02   1.972358e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
102    3.232465e-02   3.455863e-02   2.476522e-02   2.547395e-02   4.083787e-02   4.081821e-02   1.859213e-02   1.651406e-02   3.400974e-02   3.446330e-02   2.987118e-02   1.993875e-02   2.473233e-05   2.473234e-05   3.164698e-02   2.447930e-02   2.074444e-02   1.128316e-02   2.573748e-02   3.239061e-02   4.080451e-02   4.040461e-02   3.149392e-05   3.149588e-05   1.123351e-02   1.381894e-02   1.972358e-02   2.573991e-02   1.636530e-02   1.903161e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
103    3.041374e-02   3.260730e-02   2.294229e-02   2.374753e-02   3.924479e-02   3.922745e-02   1.695913e-02   1.479090e-02   3.235606e-02   3.282850e-02   2.889619e-02   1.885557e-02   2.392042e-05   2.392042e-05   3.027385e-02   2.153721e-02   1.933141e-02   1.019177e-02   2.435721e-02   3.111095e-02   3.921428e-02   3.882676e-02   3.042477e-05   3.042670e-05   1.079085e-02   1.333196e-02   1.903161e-02   2.503843e-02   1.569854e-02   1.833629e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
104    2.849110e-02   3.066581e-02   2.116439e-02   2.206584e-02   3.765582e-02   3.764081e-02   1.539100e-02   1.314486e-02   3.072441e-02   3.121483e-02   2.792031e-02   1.789716e-02   2.310840e-05   2.310840e-05   2.891391e-02   1.880662e-02   1.805854e-02   9.213311e-03   2.303893e-02   2.990408e-02   3.762817e-02   3.725322e-02   2.935719e-05   2.935910e-05   1.034944e-02   1.284689e-02   1.833629e-02   2.433345e-02   1.503465e-02   1.764422e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
105    2.664746e-02   2.881699e-02   1.946265e-02   2.044390e-02   3.607444e-02   3.606175e-02   1.395141e-02   1.159271e-02   2.912407e-02   2.963049e-02   2.697715e-02   1.704482e-02   2.229758e-05   2.229758e-05   2.762849e-02   1.651373e-02   1.695058e-02   8.349167e-03   2.185216e-02   2.882640e-02   3.604965e-02   3.568736e-02   2.829349e-05   2.829538e-05   9.910738e-03   1.236517e-02   1.764422e-02   2.363122e-02   1.438509e-02   1.696661e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
106    2.496292e-02   2.712806e-02   1.786763e-02   1.889030e-02   3.450498e-02   3.449457e-02   1.269408e-02   1.015285e-02   2.756178e-02   2.808172e-02   2.609674e-02   1.628588e-02   2.148971e-05   2.148971e-05   2.646847e-02   1.468426e-02   1.600169e-02   7.593475e-03   2.080870e-02   2.788181e-02   3.448299e-02   3.413333e-02   2.723677e-05   2.723864e-05   9.476345e-03   1.188837e-02   1.696661e-02   2.294236e-02   1.375946e-02   1.631286e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
107    2.344954e-02   2.560097e-02   1.639180e-02   1.738670e-02   3.295197e-02   3.294378e-02   1.162029e-02   8.838728e-03   2.603197e-02   2.656534e-02   2.528652e-02   1.560843e-02   2.068714e-05   2.068714e-05   2.543681e-02   1.322235e-02   1.518504e-02   6.935407e-03   1.988666e-02   2.704567e-02   3.293273e-02   3.259551e-02   2.619039e-05   2.619224e-05   9.047464e-03   1.141767e-02   1.631286e-02   2.227576e-02   1.315906e-02   1.568417e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
108    2.207745e-02   2.420052e-02   1.503282e-02   1.583104e-02   3.141834e-02   3.141232e-02   1.069949e-02   7.658570e-03   2.449102e-02   2.505110e-02   2.453946e-02   1.500075e-02   1.989242e-05   1.989243e-05   2.450959e-02   1.202889e-02   1.447341e-02   6.363106e-03   1.906199e-02   2.629301e-02   3.140178e-02   3.107694e-02   2.515702e-05   2.515886e-05   8.624681e-03   1.095364e-02   1.568417e-02   2.163247e-02   1.258005e-02   1.507678e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
109    2.081427e-02   2.289081e-02   1.378237e-02   1.414869e-02   2.990062e-02   2.989678e-02   9.899742e-03   6.616587e-03   2.290392e-02   2.350814e-02   2.384426e-02   1.445222e-02   1.910759e-05   1.910760e-05   2.366210e-02   1.103385e-02   1.384566e-02   5.865314e-03   1.831408e-02   2.560316e-02   2.988675e-02   2.957465e-02   2.413811e-05   2.413993e-05   8.206948e-03   1.049531e-02   1.507678e-02   2.100886e-02   1.201720e-02   1.448556e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
110    1.963434e-02   2.164353e-02   1.263178e-02   1.247428e-02   2.839039e-02   2.838878e-02   9.196132e-03   5.712097e-03   2.132503e-02   2.197406e-02   2.318921e-02   1.395373e-02   1.833374e-05   1.833374e-05   2.287394e-02   1.019074e-02   1.328601e-02   5.431763e-03   1.762628e-02   2.495971e-02   2.837925e-02   2.807990e-02   2.313192e-05   2.313372e-05   7.791698e-03   1.004025e-02   1.448556e-02   2.039998e-02   1.146487e-02   1.390506e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
111    1.851787e-02   2.043667e-02   1.157791e-02   1.085340e-02   2.688796e-02   2.688854e-02   8.569791e-03   4.938691e-03   1.977432e-02   2.046792e-02   2.256393e-02   1.349771e-02   1.756955e-05   1.756955e-05   2.212887e-02   9.467571e-03   1.278259e-02   5.053301e-03   1.698544e-02   2.435020e-02   2.687952e-02   2.659257e-02   2.213352e-05   2.213531e-05   7.378742e-03   9.588265e-03   1.390506e-02   1.980056e-02   1.092020e-02   1.333248e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
112    1.745381e-02   1.925352e-02   1.061386e-02   9.302169e-03   2.539696e-02   2.539965e-02   8.006119e-03   4.284778e-03   1.826074e-02   1.899966e-02   2.195972e-02   1.307825e-02   1.681127e-05   1.681127e-05   2.141455e-02   8.840928e-03   1.232637e-02   4.721934e-03   1.638078e-02   2.376571e-02   2.539113e-02   2.511602e-02   2.114196e-05   2.114374e-05   6.968879e-03   9.140115e-03   1.333248e-02   1.920782e-02   1.038181e-02   1.276647e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
113    1.643531e-02   1.807849e-02   9.728991e-03   7.836288e-03   2.392203e-02   2.392669e-02   7.493077e-03   3.735379e-03   1.679356e-02   1.757922e-02   2.137089e-02   1.269068e-02   1.605820e-05   1.605820e-05   2.072136e-02   8.293020e-03   1.191034e-02   4.430785e-03   1.580497e-02   2.320022e-02   2.391866e-02   2.365450e-02   2.015865e-05   2.016041e-05   6.563163e-03   8.696839e-03   1.276647e-02   1.862040e-02   9.848694e-03   1.220607e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
114    1.545777e-02   1.689446e-02   8.910130e-03   6.475559e-03   2.246853e-02   2.247498e-02   7.020194e-03   3.274306e-03   1.538428e-02   1.621806e-02   2.079388e-02   1.233104e-02   1.531138e-05   1.531138e-05   2.004131e-02   7.809549e-03   1.152873e-02   4.173944e-03   1.525270e-02   2.264954e-02   2.246744e-02   2.221289e-02   1.918574e-05   1.918749e-05   6.162799e-03   8.259639e-03   1.220607e-02   1.803732e-02   9.319800e-03   1.165033e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
115    1.451800e-02   1.567999e-02   8.142273e-03   5.244497e-03   2.104262e-02   2.105057e-02   6.577658e-03   2.885870e-03   1.404684e-02   1.492853e-02   2.022618e-02   1.199600e-02   1.457247e-05   1.457247e-05   1.936672e-02   7.378644e-03   1.117668e-02   3.946371e-03   1.471966e-02   2.211081e-02   2.104351e-02   2.079663e-02   1.822582e-05   1.822756e-05   5.769126e-03   7.829874e-03   1.165033e-02   1.745761e-02   8.793691e-03   1.109799e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
116    1.361401e-02   1.440496e-02   7.408284e-03   4.168929e-03   1.965110e-02   1.966014e-02   6.155397e-03   2.555815e-03   1.279600e-02   1.372049e-02   1.966592e-02   1.168270e-02   1.384342e-05   1.384343e-05   1.868897e-02   6.990159e-03   1.085004e-02   3.743794e-03   1.420209e-02   2.158226e-02   1.965354e-02   1.941169e-02   1.728182e-05   1.728355e-05   5.383562e-03   7.409013e-03   1.109799e-02   1.688004e-02   8.267958e-03   1.054702e-02   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
117    1.274468e-02   1.302210e-02   6.686679e-03   3.266894e-03   1.830070e-02   1.831021e-02   5.741613e-03   2.271512e-03   1.164287e-02   1.259447e-02   1.911161e-02   1.138869e-02   1.312647e-05   1.312647e-05   1.799644e-02   6.634894e-03   1.054516e-02   3.562587e-03   1.369633e-02   2.106287e-02   1.830407e-02   1.806402e-02   1.635694e-05   1.635865e-05   5.007402e-03   6.998454e-03   1.054702e-02   1.630261e-02   7.738022e-03   9.993608e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
118    1.190912e-02   1.145008e-02   5.946171e-03   2.537303e-03   1.699629e-02   1.700545e-02   5.320038e-03   2.021537e-03   1.058883e-02   1.153302e-02   1.856173e-02   1.111172e-02   1.242403e-05   1.242404e-05   1.727063e-02   6.303543e-03   1.025854e-02   3.399632e-03   1.319816e-02   2.055179e-02   1.699975e-02   1.675817e-02   1.545424e-05   1.545595e-05   4.641332e-03   6.599069e-03   9.993608e-03   1.572166e-02   7.194664e-03   9.430493e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
119    1.110549e-02   9.565240e-03   5.142161e-03   1.957267e-03   1.573815e-02   1.574605e-02   4.868400e-03   1.795684e-03   9.622795e-03   1.049257e-02   1.801394e-02   1.084956e-02   1.173845e-05   1.173845e-05   1.648390e-02   5.986113e-03   9.986570e-03   3.252196e-03   1.270204e-02   2.004753e-02   1.574077e-02   1.549531e-02   1.457578e-05   1.457748e-05   4.284835e-03   6.210745e-03   9.430493e-03   1.513026e-02   6.622601e-03   8.848021e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
120    1.032963e-02   7.548219e-03   4.316588e-03   1.507526e-03   1.451871e-02   1.452480e-02   4.409948e-03   1.596019e-03   8.733937e-03   9.361360e-03   1.746389e-02   1.059952e-02   1.107127e-05   1.107127e-05   1.567300e-02   5.687313e-03   9.727879e-03   3.118306e-03   1.220462e-02   1.954853e-02   1.451993e-02   1.427122e-02   1.372156e-05   1.372325e-05   3.937988e-03   5.834008e-03   8.848021e-03   1.452010e-02   6.044474e-03   8.276668e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
121    9.579775e-03   6.107269e-03   3.665412e-03   1.185177e-03   1.331275e-02   1.331832e-02   4.049912e-03   1.438257e-03   7.914427e-03   7.948845e-03   1.690648e-02   1.035817e-02   1.042250e-05   1.042250e-05   1.498977e-02   5.435154e-03   9.484612e-03   2.996818e-03   1.170864e-02   1.905245e-02   1.331385e-02   1.306949e-02   1.289261e-05   1.289428e-05   3.601148e-03   5.467413e-03   8.276668e-03   1.392627e-02   5.545973e-03   7.781524e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
122    8.855833e-03   5.118478e-03   3.143631e-03   9.524207e-04   1.206987e-02   1.207970e-02   3.774346e-03   1.312574e-03   7.120690e-03   6.511509e-03   1.635904e-02   1.012615e-02   9.792920e-06   9.792923e-06   1.441063e-02   5.219857e-03   9.255562e-03   2.886140e-03   1.123507e-02   1.856383e-02   1.207565e-02   1.184246e-02   1.208622e-05   1.208789e-05   3.260523e-03   5.096948e-03   7.781524e-03   1.341347e-02   5.099592e-03   7.325132e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
123    8.133578e-03   4.377360e-03   2.710957e-03   7.786960e-04   1.080179e-02   1.081931e-02   3.549849e-03   1.208906e-03   6.343146e-03   5.130237e-03   1.585772e-02   9.912672e-03   9.180484e-06   9.180487e-06   1.389357e-02   5.028515e-03   9.046010e-03   2.786093e-03   1.082427e-02   1.811961e-02   1.081568e-02   1.059472e-02   1.127486e-05   1.127652e-05   2.915953e-03   4.722965e-03   7.325132e-03   1.293992e-02   4.680532e-03   6.888230e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
124    7.411486e-03   3.800088e-03   2.344807e-03   6.456135e-04   9.527984e-03   9.556312e-03   3.361355e-03   1.122014e-03   5.583522e-03   3.835460e-03   1.539809e-02   9.718822e-03   8.564264e-06   8.564267e-06   1.344267e-02   4.859855e-03   8.856630e-03   2.695906e-03   1.044739e-02   1.771984e-02   9.553106e-03   9.344452e-03   1.045609e-05   1.045774e-05   2.571802e-03   4.349955e-03   6.888230e-03   1.248588e-02   4.282444e-03   6.468534e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
125    6.698338e-03   3.342201e-03   2.032044e-03   5.417266e-04   8.269026e-03   8.311048e-03   3.201483e-03   1.048601e-03   4.847583e-03   2.678423e-03   1.496980e-02   9.542384e-03   7.942420e-06   7.942422e-06   1.304802e-02   4.712323e-03   8.685321e-03   2.614478e-03   1.009048e-02   1.735423e-02   8.308261e-03   8.108715e-03   9.638378e-06   9.640021e-06   2.232411e-03   3.982390e-03   6.468534e-03   1.204922e-02   3.903789e-03   6.066772e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
126    6.002781e-03   2.973665e-03   1.766943e-03   4.598840e-04   7.048652e-03   7.106795e-03   3.064730e-03   9.861057e-04   4.144742e-03   1.743491e-03   1.456686e-02   9.380328e-03   7.321380e-06   7.321383e-06   1.269648e-02   4.581946e-03   8.528886e-03   2.540546e-03   9.750823e-03   1.701683e-02   7.104413e-03   6.904548e-03   8.831376e-06   8.833012e-06   1.902210e-03   3.624915e-03   6.066772e-03   1.163079e-02   3.544957e-03   5.684576e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
127    5.333244e-03   2.672371e-03   1.549772e-03   3.959330e-04   5.897043e-03   5.969799e-03   2.946210e-03   9.323622e-04   3.487433e-03   1.098955e-03   1.418689e-02   9.230494e-03   6.708475e-06   6.708478e-06   1.237950e-02   4.465541e-03   8.384984e-03   2.473087e-03   9.428017e-03   1.670378e-02   5.967798e-03   5.747686e-03   8.045207e-06   8.046835e-06   1.585332e-03   3.281951e-03   5.684576e-03   1.123239e-02   3.207108e-03   5.323828e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
128    4.697679e-03   2.421659e-03   1.381049e-03   3.470443e-04   4.840194e-03   4.900344e-03   2.842162e-03   8.856751e-04   2.874420e-03   7.060842e-04   1.382899e-02   9.091287e-03   6.111391e-06   6.111394e-06   1.209110e-02   4.360684e-03   8.251872e-03   2.411276e-03   9.122517e-03   1.641180e-02   4.898701e-03   4.630615e-03   7.289604e-06   7.291226e-06   1.279629e-03   2.951155e-03   5.323828e-03   1.085615e-02   2.886145e-03   4.980348e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
129    4.090964e-03   2.207498e-03   1.251874e-03   3.096855e-04   3.864496e-03   3.737098e-03   2.749487e-03   8.446961e-04   2.215130e-03   4.628734e-04   1.349274e-02   8.961251e-03   5.537523e-06   5.537526e-06   1.182585e-02   4.265268e-03   8.127979e-03   2.354394e-03   8.835131e-03   1.613710e-02   3.735846e-03   3.453242e-03   6.561114e-06   6.562728e-06   9.578129e-04   2.605000e-03   4.980348e-03   1.049772e-02   2.556196e-03   4.626428e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
130    3.459097e-03   2.019500e-03   1.148428e-03   2.801723e-04   2.869483e-03   2.532587e-03   2.665761e-03   8.083734e-04   1.536791e-03   3.007136e-04   1.317405e-02   8.838468e-03   4.984246e-06   4.984248e-06   1.157727e-02   4.177505e-03   8.011410e-03   2.301745e-03   8.562312e-03   1.587531e-02   2.531739e-03   2.278675e-03   5.805803e-06   5.807411e-06   6.369174e-04   2.260523e-03   4.626428e-03   1.012592e-02   2.230931e-03   4.277763e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
131    2.831780e-03   1.858506e-03   1.063599e-03   2.562712e-04   1.892552e-03   1.416541e-03   2.590311e-03   7.760641e-04   9.099056e-04   1.823500e-04   1.285446e-02   8.721661e-03   4.410599e-06   4.410602e-06   1.134327e-02   4.096570e-03   7.900969e-03   2.252866e-03   8.282537e-03   1.563467e-02   1.416068e-03   1.152464e-03   5.050735e-06   5.052339e-06   3.293414e-04   1.930766e-03   4.277763e-03   9.757552e-03   1.921894e-03   3.945828e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
132    2.233071e-03   1.716047e-03   9.908915e-04   2.363297e-04   9.630856e-04   5.366525e-04   2.521412e-03   7.470850e-04   4.150482e-04   9.549295e-05   1.254670e-02   8.614915e-03   3.837138e-06   3.837141e-06   1.112833e-02   4.024052e-03   7.800296e-03   2.208093e-03   8.007815e-03   1.542320e-02   5.364747e-04   2.117884e-04   4.324323e-06   4.325923e-06   7.231298e-05   1.658525e-03   3.945828e-03   9.406193e-03   1.665588e-03   3.671928e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
133    1.733012e-03   1.597291e-03   9.301856e-04   2.197886e-04   1.890861e-04   9.410639e-05   2.460358e-03   7.213663e-04   1.628692e-04   4.706240e-05   1.226174e-02   8.517273e-03   3.285442e-06   3.285444e-06   1.094140e-02   3.960860e-03   7.708767e-03   2.167027e-03   7.747649e-03   1.522593e-02   9.407689e-05   2.164066e-05   3.713008e-06   3.714606e-06   1.941105e-05   1.606659e-03   3.671928e-03   9.121444e-03   1.605509e-03   3.615382e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
134    1.607885e-03   1.536275e-03   8.919974e-04   2.075946e-04   2.660331e-05   1.487616e-05   2.412132e-03   6.994808e-04   1.133022e-04   3.477526e-05   1.201850e-02   8.427974e-03   2.821160e-06   2.821163e-06   1.079047e-02   3.905515e-03   7.625493e-03   2.129201e-03   7.535388e-03   1.503554e-02   1.487305e-05   6.735675e-06   3.543276e-06   3.544877e-06   1.482507e-05   1.611772e-03   3.615382e-03   9.093824e-03   1.602502e-03   3.626236e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
135    1.579734e-03   1.494271e-03   8.652096e-04   1.979786e-04   1.220936e-05   6.965464e-06   2.370370e-03   6.800309e-04   1.043359e-04   3.099901e-05   1.191363e-02   8.355467e-03   2.692255e-06   2.692257e-06   1.065589e-02   3.852761e-03   7.556491e-03   2.095143e-03   7.499437e-03   1.484022e-02   6.964958e-06   4.463346e-06   3.534103e-06   3.535712e-06   1.391580e-05   1.623868e-03   3.626236e-03   9.144813e-03   1.607956e-03   3.647545e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
136    1.560902e-03   1.458519e-03   8.425599e-04   1.897165e-04   9.643449e-06   5.206584e-06   2.332524e-03   6.623881e-04   9.941093e-05   2.847828e-05   1.184773e-02   8.282272e-03   2.685294e-06   2.685297e-06   1.052118e-02   3.793713e-03   7.485806e-03   2.062049e-03   7.515152e-03   1.464805e-02   5.206670e-06   3.566208e-06   3.556598e-06   3.558217e-06   1.344543e-05   1.636486e-03   3.647545e-03   9.206846e-03   1.614636e-03   3.669847e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
137    1.540861e-03   1.426805e-03   8.223111e-04   1.824229e-04   8.429366e-06   4.318593e-06   2.294729e-03   6.456809e-04   9.542815e-05   2.647152e-05   1.178912e-02   8.211421e-03   2.702386e-06   2.702389e-06   1.038965e-02   3.735968e-03   7.417281e-03   2.030722e-03   7.538826e-03   1.446585e-02   4.318990e-06   3.041505e-06   3.583675e-06   3.585305e-06   1.310697e-05   1.648879e-03   3.669847e-03   9.268807e-03   1.621614e-03   3.691960e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
138    1.521483e-03   1.398709e-03   8.037355e-04   1.758885e-04   7.615346e-06   3.740745e-06   2.258888e-03   6.301905e-04   9.198271e-05   2.481144e-05   1.173521e-02   8.145029e-03   2.722959e-06   2.722962e-06   1.026549e-02   3.682367e-03   7.353159e-03   2.001488e-03   7.563776e-03   1.429590e-02   3.741351e-06   2.690968e-06   3.610829e-06   3.612470e-06   1.284046e-05   1.660955e-03   3.691960e-03   9.329346e-03   1.628757e-03   3.713764e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
139    1.503639e-03   1.373775e-03   7.868563e-04   1.700338e-04   7.009169e-06   3.328312e-06   2.225689e-03   6.159513e-04   8.895589e-05   2.341353e-05   1.168637e-02   8.083250e-03   2.743590e-06   2.743593e-06   1.015007e-02   3.633164e-03   7.293611e-03   1.974263e-03   7.589161e-03   1.413792e-02   3.329070e-06   2.438925e-06   3.637375e-06   3.639026e-06   1.262176e-05   1.672692e-03   3.713764e-03   9.388357e-03   1.635992e-03   3.735203e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
140    1.487376e-03   1.351545e-03   7.715532e-04   1.647751e-04   6.533439e-06   3.017526e-06   2.195053e-03   6.028607e-04   8.627151e-05   2.222018e-05   1.164240e-02   8.025738e-03   2.763759e-06   2.763762e-06   1.004308e-02   3.587991e-03   7.238288e-03   1.948876e-03   7.614791e-03   1.399115e-02   3.018402e-06   2.248419e-06   3.663194e-06   3.664855e-06   1.243761e-05   1.684086e-03   3.735203e-03   9.445808e-03   1.643257e-03   3.756229e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
141    1.472543e-03   1.331622e-03   7.576429e-04   1.600322e-04   6.147164e-06   2.774263e-06   2.166740e-03   5.907984e-04   8.387197e-05   2.118960e-05   1.160293e-02   7.972113e-03   2.783376e-06   2.783378e-06   9.943917e-03   3.546437e-03   7.186806e-03   1.925165e-03   7.640516e-03   1.385475e-02   2.775234e-06   2.099059e-06   3.688264e-06   3.689935e-06   1.227978e-05   1.695138e-03   3.756229e-03   9.501678e-03   1.650506e-03   3.776805e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
142    1.458982e-03   1.313682e-03   7.449531e-04   1.557363e-04   5.825779e-06   2.578340e-06   2.140516e-03   5.796562e-04   8.171299e-05   2.029078e-05   1.156755e-02   7.922031e-03   2.802423e-06   2.802426e-06   9.851972e-03   3.508131e-03   7.138813e-03   1.902985e-03   7.666202e-03   1.372792e-02   2.579390e-06   1.978634e-06   3.712585e-06   3.714265e-06   1.214273e-05   1.705853e-03   3.776805e-03   9.555959e-03   1.657703e-03   3.796905e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
143    1.446556e-03   1.297455e-03   7.333369e-04   1.518301e-04   5.553401e-06   2.416990e-06   2.116174e-03   5.693399e-04   7.975987e-05   1.950020e-05   1.153588e-02   7.875180e-03   2.820901e-06   2.820904e-06   9.766644e-03   3.472745e-03   7.093996e-03   1.882203e-03   7.691740e-03   1.360987e-02   2.418107e-06   1.879371e-06   3.736165e-06   3.737854e-06   1.202254e-05   1.716236e-03   3.796905e-03   9.608656e-03   1.664819e-03   3.816514e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
